Code,Location,Year,"Avg. monthly wage, MX$","Total wages, MX$",Firms,Employment,Revealed comparative advantage,Distance,Opportunity gain
21,Puebla,2004,,1014172.875,107,7159.6103515625,5.928149223327637,0.4867006540298462,0
21,Puebla,2005,,973943.3125,103,6588.830078125,5.778019428253174,0.5020488500595093,0
21,Puebla,2006,,941251.625,103,6131.0498046875,5.670951843261719,0.5003386735916138,0
21,Puebla,2007,,966428.375,99,6067.58984375,5.962031364440918,0.47804808616638184,0
21,Puebla,2008,,972633.4375,97,5903.18994140625,5.944980621337891,0.4619600772857666,0
21,Puebla,2009,,933762,93,5611.1298828125,6.047251224517822,0.47303956747055054,0
21,Puebla,2010,,987314.125,93,5551.60986328125,5.842716693878174,0.49352461099624634,0
21,Puebla,2011,,943663.0625,90,5249.31005859375,5.6207404136657715,0.47535616159439087,0
21,Puebla,2012,,987337.875,88,5214.01025390625,5.562431812286377,0.47535616159439087,0
21,Puebla,2013,,1168784.875,88,5694.60009765625,5.758326530456543,0.43331438302993774,0
21,Puebla,2014,,1222093.25,89,5777.919921875,6.177828788757324,0.4782676696777344,0
22,Queretaro,2004,,902397.8125,9,5875.580078125,6.8571906089782715,0.70316481590271,0
22,Queretaro,2005,,895094.0625,7,5176.669921875,6.3453545570373535,0.7120405435562134,0
22,Queretaro,2006,,931554.5625,6,5297.25,6.49709939956665,0.547451376914978,0
22,Queretaro,2007,,891116.25,6,4836.169921875,6.058933258056641,0.5272626280784607,0
22,Queretaro,2008,,969859,6,5334.91015625,6.71159553527832,0.46779197454452515,0
22,Queretaro,2009,,858635.5,5,4808,6.586627006530762,0.5109325051307678,0
22,Queretaro,2010,,955631.625,7,4954.23974609375,6.417540550231934,0.5205970406532288,0
22,Queretaro,2011,,956383,6,4769.98974609375,6.09946870803833,0.6049586534500122,0
22,Queretaro,2012,,1068025.25,7,5049.16015625,6.373435020446777,0.5817928314208984,0
22,Queretaro,2013,,1362603.875,7,6169.75,7.0931010246276855,0.5817928314208984,0
22,Queretaro,2014,,1178430.5,8,5015.22998046875,6.130941390991211,0.5985569357872009,0
23,Quintana Roo,2004,,10667.9404296875,1,65.41999816894531,0.10607350617647171,1,2.684252977371216
23,Quintana Roo,2005,,13402.0703125,1,77.08000183105469,0.12327475100755692,0.9639987945556641,1.6073315143585205
23,Quintana Roo,2006,,15662.5,1,98.75,0.15029717981815338,0.9655362963676453,2.233757257461548
23,Quintana Roo,2007,,2743.64990234375,1,18.670000076293945,0.028811518102884293,0.9639987945556641,2.5614986419677734
23,Quintana Roo,2008,,2072.409912109375,1,10.579999923706055,0.0162212997674942,0.9628891348838806,2.538968801498413
23,Quintana Roo,2009,,1342.25,1,7.829999923706055,0.013255431316792965,0.9652512073516846,2.6268539428710938
23,Quintana Roo,2010,,513.5700073242188,1,5,0.008438046090304852,0.9642441868782043,2.5817275047302246
23,Quintana Roo,2011,,435,1,5,0.0085394736379385,0.9652512073516846,2.5737030506134033
23,Quintana Roo,2012,,435.67999267578125,1,5,0.008761711418628693,0.9652511477470398,2.7079696655273438
23,Quintana Roo,2013,,390.2699890136719,1,4.25,0.006906759925186634,0.9652512073516846,2.802433490753174
23,Quintana Roo,2014,,467.9700012207031,1,4,0.006675166077911854,0.9666441082954407,2.2541563510894775
24,San Luis Potosi,2004,,27053.1796875,6,178.47000122070312,0.22590559720993042,0.7328940629959106,2.480281114578247
24,San Luis Potosi,2005,,21851.55078125,6,142.5,0.18591228127479553,0.7408808469772339,2.532174825668335
24,San Luis Potosi,2006,,21181.08984375,6,122.75,0.16439945995807648,0.7519468069076538,2.4328036308288574
24,San Luis Potosi,2007,,23119.041015625,7,127.31000518798828,0.178676038980484,0.7408808469772339,2.4352176189422607
24,San Luis Potosi,2008,,23654.560546875,7,157.08999633789062,0.2264561802148819,0.7328940629959106,2.4695658683776855
24,San Luis Potosi,2009,,24287.25,6,137.94000244140625,0.21665099263191223,0.7035632133483887,2.094080686569214
24,San Luis Potosi,2010,,24772.388671875,5,149.75,0.2302866131067276,0.6616007089614868,1.924692988395691
24,San Luis Potosi,2011,,23573.400390625,4,127.50999450683594,0.19685213267803192,0.7035632133483887,1.9918376207351685
24,San Luis Potosi,2012,,22360.708984375,3,115,0.17940013110637665,0.6711309552192688,1.9240046739578247
24,San Luis Potosi,2013,,21312.830078125,3,107.16000366210938,0.15489859879016876,0.6290892362594604,2.0064327716827393
24,San Luis Potosi,2014,,22957.361328125,3,106.75,0.1626466065645218,0.6842994689941406,2.083885908126831
25,Sinaloa,2004,,47.68000030517578,1,1,0.0009773403871804476,1,2.891571521759033
25,Sinaloa,2005,,46.040000915527344,1,1,0.0010235212976112962,1,3.1623237133026123
25,Sinaloa,2006,,0,0,0,0,1,0
25,Sinaloa,2007,,0,0,0,0,1,0
25,Sinaloa,2008,,0,0,0,0,1,0
25,Sinaloa,2009,,0,0,0,0,1,0
25,Sinaloa,2010,,0,0,0,0,1,0
25,Sinaloa,2011,,92.70999908447266,1,1.4299999475479126,0.0016905860975384712,1,3.0626914501190186
25,Sinaloa,2012,,61.75,1,1,0.0012014913372695446,1,3.3185977935791016
25,Sinaloa,2013,,64.1500015258789,1,1,0.0011449509765952826,1,3.3661441802978516
25,Sinaloa,2014,,66.6500015258789,1,1,0.0012053557438775897,1,3.3833682537078857
26,Sonora,2004,,3726.22998046875,4,34.58000183105469,0.027667978778481483,0.8275921940803528,2.355382204055786
26,Sonora,2005,,4155.69970703125,4,39.34000015258789,0.03248496726155281,0.8327473998069763,2.4689524173736572
26,Sonora,2006,,3773.510009765625,4,42.08000183105469,0.034358322620391846,0.8398901224136353,2.508488416671753
26,Sonora,2007,,4450.25,4,52.08000183105469,0.0449301116168499,0.8327473998069763,2.499478578567505
26,Sonora,2008,,4136.580078125,4,43.839996337890625,0.03948640823364258,0.8275921940803528,3.228950262069702
26,Sonora,2009,,3352.530029296875,3,33.25,0.03322000056505203,0.8385657072067261,3.2973413467407227
26,Sonora,2010,,1066,3,10.920000076293945,0.010533710941672325,0.8338874578475952,3.0356569290161133
26,Sonora,2011,,763,1,7,0.006877679843455553,0.8385656476020813,2.7997896671295166
26,Sonora,2012,,629.3499755859375,1,5.829999923706055,0.005790006369352341,0.8385656476020813,2.713193416595459
26,Sonora,2013,,698.8699951171875,1,6.329999923706055,0.005925990175455809,0.8385657072067261,2.752066135406494
26,Sonora,2014,,777.260009765625,1,7.349999904632568,0.0073959617875516415,0.8179654479026794,2.8936426639556885
27,Tabasco,2004,,0,0,0,0,0.9628891348838806,0
27,Tabasco,2005,,0,0,0,0,0.9639987945556641,0
27,Tabasco,2006,,0,0,0,0,1,0
27,Tabasco,2007,,0,0,0,0,0.9639987945556641,0
27,Tabasco,2008,,0,0,0,0,0.9628891348838806,0
27,Tabasco,2009,,0,0,0,0,0.9652512073516846,0
27,Tabasco,2010,,0,0,0,0,1,0
27,Tabasco,2011,,0,0,0,0,1,0
27,Tabasco,2012,,0,0,0,0,1,0
27,Tabasco,2013,,0,0,0,0,1,0
27,Tabasco,2014,,0,0,0,0,1,0
28,Tamaulipas,2004,,3337.52001953125,2,16,0.009700478985905647,0.8219224810600281,3.0481743812561035
28,Tamaulipas,2005,,3536.97998046875,1,13.829999923706055,0.00868266448378563,0.9007496237754822,3.007493257522583
28,Tamaulipas,2006,,7366.52001953125,3,17.829999923706055,0.011502755805850029,0.9049882292747498,3.1738929748535156
28,Tamaulipas,2007,,6893.1796875,4,24.670000076293945,0.01711697317659855,0.84474778175354,3.3757271766662598
28,Tamaulipas,2008,,14168.58984375,4,97.00999450683594,0.0692833885550499,0.8399624824523926,3.483306884765625
28,Tamaulipas,2009,,8995.259765625,4,38.4900016784668,0.031536802649497986,0.7792031168937683,3.3836781978607178
